Tosafot on Ketubot 26b:2:1	פרק ארבעה אחין (שם	פרק ארבעה אחין (יבמות שם
Tosafot on Ketubot 29a:1:1	פרק עשרה יוחסין (שם	פרק עשרה יוחסין (קידושין שם
Tosafot on Ketubot 29b:9:2	פרק החולץ (שם	פרק החולץ (יבמות שם
Tosafot on Ketubot 29b:9:2	פ' החולץ (שם	פ' החולץ (יבמות שם
Tosafot on Ketubot 30b:6:1	פרק בן סורר ומורה (שם	פרק בן סורר ומורה (סנהדרין שם
Tosafot on Ketubot 33b:9:1	פ' מרובה (שם	פ' מרובה (בבא קמא שם
Tosafot on Ketubot 50b:3:1	פרק מציאת האשה (שם)	פרק מציאת האשה (כתובות שם)
Tosafot on Ketubot 55b:2:1	פרק מי שמת (שם	פרק מי שמת (בבא בתרא שם
Tosafot on Ketubot 55b:2:1	פרק מי שמת (שם	פרק מי שמת (בבא בתרא שם
Tosafot on Ketubot 63a:2:1	פרק רבי אליעזר (שם	פרק רבי אליעזר (נדרים שם
Tosafot on Ketubot 71a:12:1	פרק ארוסה (דף כה.)	פרק ארוסה (סוטה דף כה.)
Tosafot on Ketubot 74a:7:1	פרק רבן גמליאל (שם	פרק רבן גמליאל (יבמות שם
Tosafot on Ketubot 76a:5:1	פ' בית כור (שם	פ' בית כור (בבא בתרא שם
Tosafot on Ketubot 84a:16:1	פרק יש בכור (נב.	פרק יש בכור (בכורות נב.
Tosafot on Ketubot 85a:13:1	פ' שבועת הדיינין (שם	פ' שבועת הדיינין (שבועות שם
Tosafot on Ketubot 88a:10:1	פרק שום היתומים (דף כב.)	פרק שום היתומים (ערכין דף כב.)
Tosafot on Ketubot 88b:11:1	פרק שום היתומים (דף כב.)	פרק שום היתומים (ערכין דף כב.)
Tosafot on Ketubot 92a:5:1	פרק שום היתומים (דף כב.)	פרק שום היתומים (ערכין דף כב.)
Tosafot on Ketubot 94a:1:1	פרק שום היתומים (דף כב.)	פרק שום היתומים (ערכין דף כב.)
Tosafot on Ketubot 94a:14:1	פ' כל הגט (דף כד:)	פ' כל הגט (גיטין דף כד:)
Tosafot on Ketubot 99a:8:1	פרק יש בכור (דף נ:)	פרק יש בכור (בכורות דף נ:)
Tosafot on Ketubot 106a:8:1	פרק עד כמה (דף כט:	פרק עד כמה (בכורות דף כט:
Tosafot on Ketubot 106b:7:1	פרק כל התדיר (דף פט.	פרק כל התדיר (זבחים דף פט.
Tosafot on Ketubot 106b:7:1	פרק התכלת (דף מט.	פרק התכלת (מנחות דף מט.
Tosafot on Ketubot 107b:13:1	פרק איזהו מקומן (דף נד)	פרק איזהו מקומן (זבחים דף נד)
Tosafot on Ketubot 107b:15:1	פ' הכונס (שם	פ' הכונס (בבא קמא שם
Rashi on Zevachim 9a:5:2	פרק כל פסולי המוקדשין (דף לב:)	פרק כל פסולי המוקדשין (בכורות דף לב:)
Rashi on Zevachim 11b:14:2	פרק שתי מדות (דף צ:)	פרק שתי מדות (מנחות דף צ:)
Rashi on Zevachim 12a:13:1	פרק מעשר בהמה (דף נז.)	פרק מעשר בהמה (בכורות דף נז.)
Rashi on Zevachim 12b:3:1	פ' האומר משקלי עלי (דף כא.)	פ' האומר משקלי עלי (ערכין דף כא.)
Rashi on Zevachim 13a:2:1	פ' הוציאו לו (דף נא.)	פ' הוציאו לו (יומא דף נא.)
Rashi on Zevachim 27b:6:1	פ' כל האסורין (דף כח.)	פ' כל האסורין (תמורה דף כח.)
Rashi on Zevachim 35a:6:1	פ' כל הזבחים שנתערבו (דף עח.)	פ' כל הזבחים שנתערבו (זבחים דף עח.)
Rashi on Zevachim 36b:2:1	פרק על אלו מומין (דף לז.)	פרק על אלו מומין (בכורות דף לז.)
Rashi on Zevachim 47a:14:2	פרק בית שמאי (שם)	פרק בית שמאי (זבחים שם)
Rashi on Zevachim 49b:10:1	פרק בית שמאי (שם	פרק בית שמאי (זבחים שם
Rashi on Zevachim 54a:2:1	פרק קדשי קדשים (דף סה.)	פרק קדשי קדשים (זבחים דף סה.)
Rashi on Zevachim 54a:7:1	פרק קדשי קדשים (דף סב:)	פרק קדשי קדשים (זבחים דף סב:)
Rashi on Zevachim 57b:1:1	פרק הוציאו לו (דף נז.)	פרק הוציאו לו (יומא דף נז.)
Rashi on Zevachim 58a:13:4	פרק טרף בקלפי (דף מה:)	פרק טרף בקלפי (יומא דף מה:)
Rashi on Zevachim 64b:11:3	פרק הוציאו לו (דף מז:	פרק הוציאו לו (יומא דף מז:
Rashi on Zevachim 69b:11:1	פ' כל שעה (דף כג.)	פ' כל שעה (פסחים דף כג.)
Rashi on Zevachim 73b:5:2	פרק המנחות והנסכים (דף ק:)	פרק המנחות והנסכים (מנחות דף ק:)
Rashi on Zevachim 80b:5:1	פרק כל התדיר (שם)	פרק כל התדיר (זבחים שם)
Rashi on Zevachim 85a:2:2	פ' השוחט (שם	פ' השוחט (חולין שם
Rashi on Zevachim 88a:9:1	פרק שתי מדות (דף צ.)	פרק שתי מדות (מנחות דף צ.)
Rashi on Zevachim 89a:9:3	פ' שתי מדות (דף צ:)	פ' שתי מדות (מנחות דף צ:)
Rashi on Zevachim 90a:4:1	פרק התכלת (דף מז:)	פרק התכלת (מנחות דף מז:)
Rashi on Zevachim 92a:1:1	פרק המצניע (דף צד.)	פרק המצניע (שבת דף צד.)
Rashi on Zevachim 94a:4:1	פ' מרובה (דף סו:)	פ' מרובה (בבא קמא דף סו:)
Rashi on Zevachim 95a:3:1	פרק המצניע (דף צה:)	פרק המצניע (שבת דף צה:)
Rashi on Zevachim 96b:1:1	פרק החליל (דף נ:)	פרק החליל (סוכה דף נ:)
Rashi on Zevachim 100b:2:3	פ' ידיעות הטומאה (דף יח.)	פ' ידיעות הטומאה (שבועות דף יח.)
Rashi on Zevachim 100b:3:3	פרק האשה (דף צב.)	פרק האשה (פסחים דף צב.)
Rashi on Zevachim 104b:3:1	פרק כל שעה (דף כד.)	פרק כל שעה (פסחים דף כד.)
Rashi on Zevachim 106b:11:1	פרק קדשי מזבח (דף טז:)	פרק קדשי מזבח (מעילה דף טז:)
Rashi on Zevachim 108a:15:1	פרק גיד הנשה (דף קא.)	פרק גיד הנשה (חולין דף קא.)
Rashi on Zevachim 111b:11:1	פרק המזבח מקדש (שם)	פרק המזבח מקדש (זבחים שם)
Rashi on Zevachim 117a:1:1	פ' אלו דברים (דף סז.)	פ' אלו דברים (פסחים דף סז.)
Rashi on Zevachim 118a:9:1	פרק הערל (דף עא:)	פרק הערל (יבמות דף עא:)
Tosafot on Taanit 2a:4:1	פרק אין עומדין (דף לג.)	פרק אין עומדין (ברכות דף לג.)
Tosafot on Taanit 2a:8:1	פ' אין עומדין (שם)	פ' אין עומדין (ברכות שם)
Tosafot on Taanit 2b:3:1	פ' בראשונה (דף כו:)	פ' בראשונה (יומא דף כו:)
Tosafot on Taanit 6b:5:1	פרק מקום שנהגו (דף נא:)	פרק מקום שנהגו (פסחים דף נא:)
Tosafot on Taanit 7a:16:1	פ' כיצד מעברין (דף נה.)	פ' כיצד מעברין (עירובין דף נה.)
Tosafot on Taanit 10b:2:1	פרק ואלו קשרים (דף קיד.)	פרק ואלו קשרים (שבת דף קיד.)
Tosafot on Taanit 12a:2:1	פרק אין מעמידין (דף לד.)	פרק אין מעמידין (עבודה זרה דף לד.)
Tosafot on Taanit 17b:7:1	פרק האיש מקדש (דף נג.)	פרק האיש מקדש (קידושין דף נג.)
Tosafot on Taanit 28b:7:1	פרק לולב וערבה (דף מד:)	פרק לולב וערבה (סוכה דף מד:)
Rashi on Chullin 8b:2:1	פרק רבי ישמעאל (ע"ז	פרק רבי ישמעאל (מנחות ע"ז
Rashi on Chullin 15a:5:2	פרק מרובה (דף עא.)	פרק מרובה (בבא קמא דף עא.)
Rashi on Chullin 18a:4:1	פ' מי שמתו (דף יט.)	פ' מי שמתו (ברכות דף יט.)
Rashi on Chullin 23b:1:1	פרק שתי מדות (דף צא:)	פרק שתי מדות (מנחות דף צא:)
Rashi on Chullin 29b:7:1	פרק השוחט (דף קז.)	פרק השוחט (חולין דף קז.)
Rashi on Chullin 37a:11:1	פרק חטאת העוף (דף ע.)	פרק חטאת העוף (זבחים דף ע.)
Rashi on Chullin 37b:2:2	פרק חטאת העוף (דף ע.)	פרק חטאת העוף (זבחים דף ע.)
Rashi on Chullin 40a:4:1	פרק רבי ישמעאל (ע"ז	פרק רבי ישמעאל (מנחות ע"ז
Rashi on Chullin 40b:1:2	פרק השוחט והמעלה (דף קיא.)	פרק השוחט והמעלה (זבחים דף קיא.)
Rashi on Chullin 49b:14:4	פרק כל הנשבעין (דף מח:)	פרק כל הנשבעין (שבועות דף מח:)
Rashi on Chullin 54b:9:1	פ' על אלו מומין (דף לז:)	פ' על אלו מומין (בכורות דף לז:)
Rashi on Chullin 63a:3:3	פרק מי שאחזו (דף סח:)	פרק מי שאחזו (גיטין דף סח:)
Rashi on Chullin 78a:8:1	פרק האיש מקדש (דף נז:)	פרק האיש מקדש (קידושין דף נז:)
Rashi on Chullin 82a:1:1	פרק דם שחיטה (דף כא:)	פרק דם שחיטה (כריתות דף כא:)
Rashi on Chullin 85b:5:2	פרק בהמה המקשה (שם)	פרק בהמה המקשה (חולין שם)
Rashi on Chullin 88a:1:4	פרק דם הנדה (דף נד:)	פרק דם הנדה (נדה דף נד:)
Rashi on Chullin 102a:1:2	פרק דם שחיטה (דף כא.)	פרק דם שחיטה (כריתות דף כא.)
Rashi on Chullin 103a:16:2	פרק חטאת העוף (דף ע.)	פרק חטאת העוף (זבחים דף ע.)
Rashi on Chullin 113b:9:2	פ' הערל (דף עג:)	פ' הערל (יבמות דף עג:)
Rashi on Chullin 120b:1:1	פרק קדשי מזבח (דף טז:)	פרק קדשי מזבח (מעילה דף טז:)
Rashi on Chullin 135b:3:1	פרק רבי ישמעאל (דף סז.)	פרק רבי ישמעאל (מנחות דף סז.)
Rashi on Chullin 135b:11:2	פ' כיצד משתתפין (דף פג:)	פ' כיצד משתתפין (עירובין דף פג:)
Rashi on Berakhot 3a:12:1	פ' החובל (דף צ':)	פ' החובל (בבא קמא דף צ':)
Rashi on Berakhot 3a:12:2	פ' תפלת השחר (דף כ"ט.)	פ' תפלת השחר (ברכות דף כ"ט.)
Rashi on Berakhot 15b:18:1	פ' הרואה (ד' סג:)	פ' הרואה (ברכות ד' סג:)
Rashi on Berakhot 16a:15:2	פרק תפלת השחר (דף כח:)	פרק תפלת השחר (ברכות דף כח:)
Rashi on Berakhot 17a:11:2	פרק מקום שנהגו (דף נ:)	פרק מקום שנהגו (פסחים דף נ:)
Rashi on Berakhot 18b:14:4	פרק הנושא את האשה (דף קג:)	פרק הנושא את האשה (כתובות דף קג:)
Rashi on Berakhot 19a:16:2	פרק הזהב (דף נט:)	פרק הזהב (בבא מציעא דף נט:)
Rashi on Berakhot 20b:16:1	פרק מרובה (דף פב:)	פרק מרובה (בבא קמא דף פב:)
Rashi on Berakhot 23b:19:1	פרק נגמר הדין (ד' מז:)	פרק נגמר הדין (סנהדרין ד' מז:)
Rashi on Berakhot 23b:19:2	פרק נגמר הדין (ד' מז:)	פרק נגמר הדין (סנהדרין ד' מז:)
Rashi on Berakhot 38b:13:1	פרק כל שעה (דף לט.)	פרק כל שעה (פסחים דף לט.)
Rashi on Berakhot 44a:9:1	פרק שלשה שאכלו (דף מח:)	פרק שלשה שאכלו (ברכות דף מח:)
Rashi on Berakhot 44a:15:2	פרק שלשה שאכלו (דף מט.)	פרק שלשה שאכלו (ברכות דף מט.)
Rashi on Berakhot 47a:7:3	פרק כיצד מברכין (דף לט:)	פרק כיצד מברכין (ברכות דף לט:)
Rashi on Berakhot 48a:7:3	פרק מי שמתו (דף כ:)	פרק מי שמתו (ברכות דף כ:)
Rashi on Berakhot 49b:7:3	פרק טבול יום (דף קד:)	פרק טבול יום (זבחים דף קד:)
Rashi on Berakhot 51a:4:1	פרק מי שמתו (ד' כ:)	פרק מי שמתו (ברכות ד' כ:)
Rashi on Berakhot 51b:12:1	פרק כיצד מברכין (דף מג.)	פרק כיצד מברכין (ברכות דף מג.)
Rashi on Berakhot 52a:1:1	פ' הזהב (ד' נט:)	פ' הזהב (בבא מציעא ד' נט:)
Rashi on Berakhot 52a:9:1	פרק ערבי פסחים (ד' קה:)	פרק ערבי פסחים (פסחים ד' קה:)
Rashi on Berakhot 58b:6:1	פרק אלו מציאות (ד' כח.)	פרק אלו מציאות (בבא מציעא ד' כח.)
Tosafot on Megillah 2b:24:1	פרק הבונה (דף קד.	פרק הבונה (שבת דף קד.
Tosafot on Megillah 21a:10:1	פרק כל כתבי (שם	פרק כל כתבי (שבת שם
Tosafot on Megillah 21a:11:1	פרק כל כתבי (שם	פרק כל כתבי (שבת שם
Tosafot on Megillah 28b:16:1	פרק יוצא דופן (שם	פרק יוצא דופן (נדה שם
Tosafot on Megillah 28b:17:1	פרק יוצא דופן (שם	פרק יוצא דופן (נדה שם
Tosafot on Berakhot 2a:1:1	פרק תפלת השחר (דף כו.)	פרק תפלת השחר (ברכות דף כו.)
Tosafot on Berakhot 3a:12:3	פ' תפלת השחר (דף כט:)	פ' תפלת השחר (ברכות דף כט:)
Tosafot on Berakhot 6a:19:1	פרק במה מדליקין (דף כח	פרק במה מדליקין (שבת דף כח
Tosafot on Berakhot 9b:13:1	פ' מי שמתו (דף כ"ב	פ' מי שמתו (ברכות דף כ"ב
Tosafot on Berakhot 17a:11:1	פרק מקום שנהגו (ד' נ:)	פרק מקום שנהגו (פסחים ד' נ:)
Tosafot on Berakhot 19b:6:1	פרק כהן גדול (דף נד.)	פרק כהן גדול (נזיר דף נד.)
Tosafot on Berakhot 21b:2:1	פרק לולב הגזול (דף לח:)	פרק לולב הגזול (סוכה דף לח:)
Tosafot on Berakhot 26b:15:1	פרק הרואה כתם (ד' נח:)	פרק הרואה כתם (נדה ד' נח:)
Tosafot on Berakhot 27a:15:1	פרק במה מדליקין (ד' כג:)	פרק במה מדליקין (שבת ד' כג:)
Tosafot on Berakhot 28a:14:1	פרק תמיד נשחט (דף נח.)	פרק תמיד נשחט (פסחים דף נח.)
Tosafot on Berakhot 46b:15:1	פ' במה בהמה (ד' נא:)	פ' במה בהמה (שבת ד' נא:)
Tosafot on Berakhot 48a:7:1	פרק מי שמתו (ד' כ:)	פרק מי שמתו (ברכות ד' כ:)
Tosafot on Berakhot 49b:9:1	פרק מי שמתו (ד' כ:)	פרק מי שמתו (ברכות ד' כ:)
Tosafot on Berakhot 50a:2:1	פ' איזהו מקומן (ד' מח.)	פ' איזהו מקומן (זבחים ד' מח.)
Tosafot on Berakhot 50b:5:1	פרק כל הבשר (דף קז.)	פרק כל הבשר (חולין דף קז.)
Tosafot on Berakhot 50b:6:1	פרק במה טומנין (ד' נ:)	פרק במה טומנין (שבת ד' נ:)
Tosafot on Berakhot 52b:20:1	פרק כל הבשר (דף קה:)	פרק כל הבשר (חולין דף קה:)
Tosafot on Berakhot 52b:26:1	פרק הדר (דף סב:)	פרק הדר (עירובין דף סב:)
Tosafot on Berakhot 60b:1:1	ס"פ אחד דיני ממונות (דף לח.)	ס"פ אחד דיני ממונות (סנהדרין דף לח.)
Sha'ar Ha'Gemul of the Ramban 11	פרק חלק (ק"א	פרק חלק (סנהדרין ק"א
Teshuvot HaRambam 5:3	פ' הזהב (דף נ"א)	פ' הזהב (בבא מציעא דף נ"א)
Teshuvot HaRambam 31:3	פרק מי שמתו (דף כ'	פרק מי שמתו (ברכות דף כ'
Teshuvot haRashba part IV 3:3	פ' השוכר את האומנין (ע"ט)	פ' השוכר את האומנין (בבא מציעא ע"ט)
Teshuvot haRashba part IV 3:3	פ' השואל את הפרה (ק"ג)	פ' השואל את הפרה (בבא מציעא ק"ג)
Teshuvot haRashba part IV 7:2	פרק הגוזל בתרא (קי"ד	פרק הגוזל בתרא (בבא קמא קי"ד
Teshuvot haRashba part IV 7:2	פ' הגוזל בתרא (קי"ז	פ' הגוזל בתרא (בבא קמא קי"ז
Teshuvot haRashba part IV 8:3	פרק יש נוחלין (קכ"ז	פרק יש נוחלין (בבא בתרא קכ"ז
Teshuvot haRashba part IV 8:3	פרק המפקיד (דף ל"ד	פרק המפקיד (בבא מציעא דף ל"ד
Teshuvot haRashba part IV 9:3	פרק שום היתומים (כ"ג	פרק שום היתומים (ערכין כ"ג
Teshuvot haRashba part IV 10:2	פרק המביא כדי יין (ל"ב	פרק המביא כדי יין (ביצה ל"ב
Teshuvot haRashba part IV 10:3	פרק כירה (ל"ח	פרק כירה (שבת ל"ח
Teshuvot haRashba part IV 15:2	ר"פ חזקת הבתים (ל"א	ר"פ חזקת הבתים (בבא בתרא ל"א
Teshuvot haRashba part IV 15:2	פ' חזקת הבתים (דף מ"א	פ' חזקת הבתים (בבא בתרא דף מ"א
Teshuvot haRashba part IV 16:3	פרק זה בורר (ל"א	פרק זה בורר (סנהדרין ל"א
Teshuvot haRashba part IV 21:2	פ' כיצד מעברין (נ"ז	פ' כיצד מעברין (עירובין נ"ז
Teshuvot haRashba part IV 22:3	פרק יש נוחלין (קנ"ו	פרק יש נוחלין (בבא בתרא קנ"ו
Teshuvot haRashba part IV 23:2	פרק השולח (ל"ז	פרק השולח (גיטין ל"ז
Teshuvot haRashba part IV 27:3	פרק מי שהיה נשוי (צ"ד	פרק מי שהיה נשוי (כתובות צ"ד
Teshuvot haRashba part IV 28:3	פרק ראשית הגז (קל"ה	פרק ראשית הגז (חולין קל"ה
Teshuvot haRashba part IV 28:3	פרק השוחט (כ"ט	פרק השוחט (חולין כ"ט
Teshuvot haRashba part IV 36:2	פרק החולץ (מ"א	פרק החולץ (יבמות מ"א
Teshuvot haRashba part IV 36:2	פרק החולץ (ל"ט	פרק החולץ (יבמות ל"ט
Teshuvot haRashba part IV 36:2	פרק אף על פי (ע"ד	פרק אף על פי (כתובות ע"ד
Teshuvot haRashba part IV 36:2	פ' מצות חליצה (ק"ו	פ' מצות חליצה (יבמות ק"ו
Teshuvot haRashba part IV 37:2	פ' החולץ (ל"ח	פ' החולץ (יבמות ל"ח
Teshuvot haRashba part IV 37:2	פ' החולץ (שם	פ' החולץ (יבמות שם
Teshuvot haRashba part IV 38:3	פ' החולץ (ל"ט)	פ' החולץ (יבמות ל"ט)
Teshuvot haRashba part IV 41:2	פרק אלמנה ניזונת (צ"ז	פרק אלמנה ניזונת (כתובות צ"ז
Teshuvot haRashba part IV 41:2	פרק שום היתומים (כ"ב	פרק שום היתומים (ערכין כ"ב
Teshuvot haRashba part IV 49:3	פ' כל הגט (שם	פ' כל הגט (גיטין שם
Teshuvot haRashba part IV 50:1	פרק מי שמת (קמ"ט	פרק מי שמת (בבא בתרא קמ"ט
Teshuvot haRashba part IV 53:2	פרק חזקת הבתים (נ"א	פרק חזקת הבתים (בבא בתרא נ"א
Teshuvot haRashba part IV 53:2	פ' אף על פי (ס"ד	פ' אף על פי (כתובות ס"ד
Teshuvot haRashba part IV 56:3	פרק נערה שנתפתתה (מ"ט	פרק נערה שנתפתתה (כתובות מ"ט
